article_url	source_text	target_text	subset	pair_id
https://edition.cnn.com/2026/01/22/business/jpmorgan-chase-trump-lawsuit-debanking	This story has been updated with additional context and developments.		training	CNN_2578
https://edition.cnn.com/2026/01/22/business/jpmorgan-chase-trump-lawsuit-debanking	US market indices are shown in real time, except for the S&P 500 which is refreshed every two minutes.		training	CNN_2579
https://edition.cnn.com/2026/01/22/business/jpmorgan-chase-trump-lawsuit-debanking	All times are ET.		training	CNN_2580
https://edition.cnn.com/2026/01/22/business/jpmorgan-chase-trump-lawsuit-debanking	Chicago Mercantile: Certain market data is the property of Chicago Mercantile Exchange Inc. and its licensors.		training	CNN_2581
https://edition.cnn.com/2026/01/22/business/jpmorgan-chase-trump-lawsuit-debanking	Dow Jones: The Dow Jones branded indices are proprietary to and are calculated, distributed and marketed by DJI Opco, a subsidiary of S&P Dow Jones Indices LLC and have been licensed for use to S&P Opco, LLC and CNN.		training	CNN_2582
https://edition.cnn.com/2026/01/22/business/jpmorgan-chase-trump-lawsuit-debanking	Standard & Poor’s and S&P are registered trademarks of Standard & Poor’s Financial Services LLC and Dow Jones is a registered trademark of Dow Jones Trademark Holdings LLC.		training	CNN_2583
https://edition.cnn.com/2026/01/22/business/jpmorgan-chase-trump-lawsuit-debanking	All content of the Dow Jones branded indices Copyright S&P Dow Jones Indices LLC and/or its affiliates.		training	CNN_2584
https://edition.cnn.com/2026/01/22/business/jpmorgan-chase-trump-lawsuit-debanking	Fair value provided by IndexArb.com.		training	CNN_2585
https://edition.cnn.com/2026/01/22/business/jpmorgan-chase-trump-lawsuit-debanking	Market holidays and trading hours provided by Copp Clark Limited.		training	CNN_2586
https://edition.cnn.com/2026/01/22/business/weather-snow-storm-natural-gas-price	Severe winter weather warnings have fueled extreme price hikes in the notoriously volatile natural gas market.		training	CNN_2587
https://edition.cnn.com/2026/01/22/business/weather-snow-storm-natural-gas-price	The contracts for near-term US natural gas futures have skyrocketed more than 70% so far this week, according to FactSet data.		training	CNN_2588
https://edition.cnn.com/2026/01/22/business/weather-snow-storm-natural-gas-price	That leaves natural gas on track for the biggest weekly increase since 1990 and at the highest price since 2022, according to Bloomberg.		training	CNN_2589
https://edition.cnn.com/2026/01/22/business/weather-snow-storm-natural-gas-price	The explosive move has been driven by meteorologists warning of one of the most extreme winter storms in years.		training	CNN_2590
https://edition.cnn.com/2026/01/22/business/weather-snow-storm-natural-gas-price	As much of the country soon enters a deep freeze, people cranking up the heat in their homes could deplete some stockpiles of natural gas.		training	CNN_2591
https://edition.cnn.com/2026/01/22/business/weather-snow-storm-natural-gas-price	Darrell Fletcher, managing director of commodities at Bannockburn Capital Markets, said he’s only seen a few moves in natural gas futures like this in his 30 years as a trader.		training	CNN_2592
https://edition.cnn.com/2026/01/22/business/weather-snow-storm-natural-gas-price	“The next week will be very challenging,” he said.		training	CNN_2593
https://edition.cnn.com/2026/01/22/business/weather-snow-storm-natural-gas-price	And that challenge is three-fold.		training	CNN_2594
https://edition.cnn.com/2026/01/22/business/weather-snow-storm-natural-gas-price	The cold not only drives demand up, lower temperatures can disrupt the flow of gas through pipelines and derail production at key natural gas hubs across the country.		training	CNN_2595
https://edition.cnn.com/2026/01/22/business/weather-snow-storm-natural-gas-price	Natural gas is America’s leading home heating source, so extreme cold will dramatically increase demand.		training	CNN_2596
https://edition.cnn.com/2026/01/22/business/weather-snow-storm-natural-gas-price	But the storm could also drive up demand for electricity.		training	CNN_2597
https://edition.cnn.com/2026/01/22/business/weather-snow-storm-natural-gas-price	Some areas of the country, particularly in the South, use electricity to heat homes.		training	CNN_2598
https://edition.cnn.com/2026/01/22/business/weather-snow-storm-natural-gas-price	And natural gas accounts for about 40% of US electricity generation — more than the next two fuel sources, coal and nuclear, combined.		training	CNN_2599
https://edition.cnn.com/2026/01/22/business/weather-snow-storm-natural-gas-price	“Extremely cold temperatures are going to cause a monster decline in natural gas storage,” said Robert Yawger, commodity specialist at Mizuho Securities.		training	CNN_2600
https://edition.cnn.com/2026/01/22/business/weather-snow-storm-natural-gas-price	Yawger said that the amount of natural gas in storage could plunge by the second greatest amount on record, based on the expected demand surge.		training	CNN_2601
https://edition.cnn.com/2026/01/22/business/weather-snow-storm-natural-gas-price	At the same time, the winter storm threatens to drop temperatures so low that it derails some production in the nation’s leading natural gas hubs in Texas, Louisiana and Appalachia.		training	CNN_2602
https://edition.cnn.com/2026/01/22/business/weather-snow-storm-natural-gas-price	“If we see several days of production declines – combined with demand increases – that could really do a number on storage,” said Patrick Rau, senior vice president of research and analysis at Natural Gas Analysis.		training	CNN_2603
https://edition.cnn.com/2026/01/22/business/weather-snow-storm-natural-gas-price	Ole Hansen, head of commodity strategy at Saxo, said energy traders are also bracing for “freeze-offs,” which occur when water solidifies inside pipelines and infrastructure, sidelining the flow of gas and shrinking output.		training	CNN_2604
https://edition.cnn.com/2026/01/22/business/weather-snow-storm-natural-gas-price	“These events tend to emerge precisely when demand peaks, amplifying price moves,” Hansen said in a note.		training	CNN_2605
https://edition.cnn.com/2026/01/22/business/weather-snow-storm-natural-gas-price	If there is a prolonged period of high natural gas prices, it could also undermine the White House’s efforts to show progress on voters’ affordability frustrations.		training	CNN_2606
https://edition.cnn.com/2026/01/22/business/weather-snow-storm-natural-gas-price	The White House told CNN that its energy policies are delivering sustained energy cost relief for American families and businesses.		training	CNN_2607
https://edition.cnn.com/2026/01/22/business/weather-snow-storm-natural-gas-price	“Instead of fixating on normal market fluctuations that are being driven by a looming winter storm, the media should focus on how American natural gas output is projected to hit a record high this year,” said White House spokesperson Taylor Rogers.		training	CNN_2608
https://edition.cnn.com/2026/01/22/business/weather-snow-storm-natural-gas-price	“Thanks to President Trump’s leadership, American natural gas production is at an all-time high and surpasses all other nations.		training	CNN_2609
https://edition.cnn.com/2026/01/22/business/weather-snow-storm-natural-gas-price	The Trump administration continues to do everything possible to reverse the impacts of the Biden administration’s energy subtraction policies which contributed to higher energy prices across the board,” said Ben Dietderich, a spokesperson for the US Department of Energy.		training	CNN_2610
https://edition.cnn.com/2026/01/22/business/weather-snow-storm-natural-gas-price	Natural gas futures are typically extremely volatile, in part because of its storage and transportation limitations.		training	CNN_2611
https://edition.cnn.com/2026/01/22/business/weather-snow-storm-natural-gas-price	Winter weather can cause explosive spikes that quickly fade when temperatures warm up.		training	CNN_2612
https://edition.cnn.com/2026/01/22/business/weather-snow-storm-natural-gas-price	“It’s a wild animal and trading like a maniac right now,” Yawger said.		training	CNN_2613
https://edition.cnn.com/2026/01/22/business/weather-snow-storm-natural-gas-price	The good news, relatively speaking, is that the price spike is contained to near-term contracts, while later-dated ones are not up by nearly as much.		training	CNN_2614
https://edition.cnn.com/2026/01/22/business/weather-snow-storm-natural-gas-price	Beyond the weather, analysts say that the relatively new phenomenon of natural gas exports is another factor behind the price spike.		training	CNN_2615
https://edition.cnn.com/2026/01/22/business/weather-snow-storm-natural-gas-price	In recent years, a large chunk of natural gas produced in the United States has been getting shipped overseas as liquefied natural gas (LNG).		training	CNN_2616
